   14.956695600000000        1.0423228036507446     	   14.956695600000000       0.52142591353633883     	   14.956695600000000       0.32294360225186286     
   15.056701700000000        1.2256246536711806     	   15.056701700000000       0.58054729766237945     	   15.056701700000000       0.41681986776115865     
   15.156700100000000        2.0054086877646156     	   15.156700100000000       0.94004274388352060     	   15.156700100000000       0.68743667464202951     
   15.256698600000000        1.9127752828682072     	   15.256698600000000       0.90497674278683127     	   15.256698600000000       0.62813257285652657     
   15.356697100000000        1.5160146718995864     	   15.356697100000000       0.71498630433046884     	   15.356697100000000       0.48338985366383058     
   15.456695600000000        1.6970725991266706     	   15.456695600000000       0.73829940043647502     	   15.456695600000000       0.62440757474514730     
   15.556701700000000        2.5847909129976765     	   15.556701700000000        1.0847303776678547     	   15.556701700000000        1.0074258243998206     
   15.656700100000000        3.4259691297122514     	   15.656700100000000        1.5003431799244680     	   15.656700100000000        1.2522605663363380     
   15.756698600000000        3.8271153884134468     	   15.756698600000000        1.7468671618323570     	   15.756698600000000        1.3151870555899399     
   15.856697100000000        3.1782216493421687     	   15.856697100000000        1.4619445458681406     	   15.856697100000000        1.0853363636354521     
   15.956695600000000        2.1171693794086304     	   15.956695600000000       0.96785843410770978     	   15.956695600000000       0.74087241480474797     
   16.056701700000001        1.1558009099412967     	   16.056701700000001       0.54394110391909178     	   16.056701700000001       0.40151369944893578     
   16.156700099999998       0.91993387297738050     	   16.156700099999998       0.47041186528487239     	   16.156700099999998       0.28628525850229203     
   16.256698600000000        1.8025848714064365     	   16.256698600000000       0.93462903951935894     	   16.256698600000000       0.51228938062001117     
   16.356697100000002        2.7575813701996870     	   16.356697100000002        1.4312423431849619     	   16.356697100000002       0.76512189028236988     
   16.456695600000000        1.9630765469399967     	   16.456695600000000        1.0257585510302358     	   16.456695600000000       0.54175994815506145     
   16.556701700000001       0.94671931564302447     	   16.556701700000001       0.49096646298362651     	   16.556701700000001       0.28718749771526192     
   16.656700099999998        1.1059300069864064     	   16.656700099999998       0.56593946705521159     	   16.656700099999998       0.36275270812982552     
   16.756698600000000        1.6893576980834317     	   16.756698600000000       0.88140447147474943     	   16.756698600000000       0.51565269872633157     
   16.856697100000002        2.0466564758515911     	   16.856697100000002        1.0831185598821342     	   16.856697100000002       0.59676389761574067     
   16.956695600000000        2.4042245873195571     	   16.956695600000000        1.2676702427106121     	   16.956695600000000       0.70915916376794641     
   17.056701700000001        2.9965827351114718     	   17.056701700000001        1.5378206761753763     	   17.056701700000001       0.94597417580291643     
   17.156700099999998        3.2614866482022786     	   17.156700099999998        1.6333255704510992     	   17.156700099999998        1.0958200859526175     
   17.256698600000000        2.6761848204784351     	   17.256698600000000        1.3445979789330964     	   17.256698600000000       0.91515750072982360     
   17.356697100000002        2.3454100423453661     	   17.356697100000002        1.1825967367265802     	   17.356697100000002       0.83272398246982560     
   17.456695600000000        2.9739428561104853     	   17.456695600000000        1.5075542712964936     	   17.456695600000000        1.0688512045294964     
   17.556701700000001        3.4601060309260725     	   17.556701700000001        1.8163641781250595     	   17.556701700000001        1.1524828875833382     
   17.656700099999998        4.3229179828188071     	   17.656700099999998        2.3838844518263658     	   17.656700099999998        1.2671936345425052     
   17.756698600000000        4.9729906472108354     	   17.756698600000000        2.8267915810847692     	   17.756698600000000        1.3325181760424023     
   17.856697100000002        4.5293250817546404     	   17.856697100000002        2.5561055441821643     	   17.856697100000002        1.2160728951832722     
   17.956695600000000        4.5015915935543820     	   17.956695600000000        2.4251092392821194     	   17.956695600000000        1.3352243393211851     
   18.056701700000001        4.8038302790263137     	   18.056701700000001        2.4995197632672514     	   18.056701700000001        1.5328744590344132     
   18.156700099999998        4.2258889578887313     	   18.156700099999998        2.1929551909522047     	   18.156700099999998        1.3672454378843244     
   18.256698600000000        3.2868634514531179     	   18.256698600000000        1.7425774249784969     	   18.256698600000000        1.0337905439078974     
   18.356697100000002        2.8814449129373894     	   18.356697100000002        1.5585866159853408     	   18.356697100000002       0.86591705054641943     
   18.456695600000000        2.9060834378012999     	   18.456695600000000        1.5715916622394817     	   18.456695600000000       0.84313826813052817     
   18.556701700000001        3.1889720680337881     	   18.556701700000001        1.6847337944707801     	   18.556701700000001       0.94836212088909633     
   18.656700099999998        3.8547497888552629     	   18.656700099999998        1.9928563696360166     	   18.656700099999998        1.2072188457802124     
   18.756698600000000        3.7622487531603950     	   18.756698600000000        1.9454431965806198     	   18.756698600000000        1.2257508667142210     
   18.856697100000002        3.4836157729787329     	   18.856697100000002        1.7591222300361802     	   18.856697100000002        1.2155781363743736     
   18.956695600000000        3.6063223463922034     	   18.956695600000000        1.7230666007602664     	   18.956695600000000        1.3487838153507512     
   19.056701700000001        3.8592808146723829     	   19.056701700000001        1.8071554380459591     	   19.056701700000001        1.4094774342248744     
   19.156700099999998        4.0747185581299821     	   19.156700099999998        1.9542346485369169     	   19.156700099999998        1.3421233385728015     
   19.256698600000000        3.4408435226022340     	   19.256698600000000        1.6754392859263778     	   19.256698600000000        1.0745485869669422     
   19.356697100000002        2.5206605400147271     	   19.356697100000002        1.2338780943166225     	   19.356697100000002       0.79401911108169088     
   19.456695600000000        2.8582254936156906     	   19.456695600000000        1.3818266113645719     	   19.456695600000000       0.93257469113661207     
   19.556701700000001        3.3776058470294812     	   19.556701700000001        1.6169852252246075     	   19.556701700000001        1.1233395449553116     
   19.656700099999998        2.5278491229553297     	   19.656700099999998        1.1872688468095387     	   19.656700099999998       0.86885802968535797     
   19.756698600000000        1.6948252781560962     	   19.756698600000000       0.76904167777609755     	   19.756698600000000       0.61374007951420340     
   19.856697100000002        1.9866048107514818     	   19.856697100000002       0.92262581207143701     	   19.856697100000002       0.69141931953101510     
   19.956695600000000        2.9644069136146762     	   19.956695600000000        1.4326715340951366     	   19.956695600000000       0.95542517142594519     
   20.056701700000001        2.8348326480322332     	   20.056701700000001        1.4226333486496212     	   20.056701700000001       0.83344013564364483     
   20.156700099999998        1.9833247290831086     	   20.156700099999998        1.0241351975467352     	   20.156700099999998       0.52545088374108995     
   20.256698600000000        1.5783652439453233     	   20.256698600000000       0.80497416365290186     	   20.256698600000000       0.41702568048964234     
   20.356697100000002        1.5066447133567338     	   20.356697100000002       0.74972039861161066     	   20.356697100000002       0.41978019255342874     
   20.456695600000000        2.1428442711899818     	   20.456695600000000        1.0362137201211823     	   20.456695600000000       0.61172102257656458     
   20.556701700000001        3.1338762008629408     	   20.556701700000001        1.5000400018047293     	   20.556701700000001       0.89871045802008842     
   20.656700099999998        3.4636249364623635     	   20.656700099999998        1.6842210864093823     	   20.656700099999998       0.95424042960416655     
   20.756698600000000        3.3266502238828939     	   20.756698600000000        1.6187601946131578     	   20.756698600000000       0.90973445671124786     
   20.856697100000002        2.3676613665786181     	   20.856697100000002        1.1507044959026356     	   20.856697100000002       0.65303969693836117     
   20.956695600000000        1.7039920044000405     	   20.956695600000000       0.82252037770811615     	   20.956695600000000       0.47479598911431914     
   21.056701700000001        2.2852177188511016     	   21.056701700000001        1.0791653282448999     	   21.056701700000001       0.66205925623458250     
   21.156700099999998        2.9505443544832786     	   21.156700099999998        1.3825146590105577     	   21.156700099999998       0.88551454009405084     
   21.256698600000000        3.2440761144044252     	   21.256698600000000        1.5392026236223177     	   21.256698600000000       0.96952449091111337     
   21.356697100000002        3.1755014198547444     	   21.356697100000002        1.5333472607472798     	   21.356697100000002       0.91051088530108537     
   21.456695600000000        2.6801436202740008     	   21.456695600000000        1.2943867620425293     	   21.456695600000000       0.74817798037949756     
   21.556701700000001        2.6995761260279663     	   21.556701700000001        1.3017254070617947     	   21.556701700000001       0.73888307531343322     
   21.656700099999998        3.8771463045752532     	   21.656700099999998        1.8617806660903384     	   21.656700099999998        1.0881340535128414     
   21.756698600000000        5.1938037262105139     	   21.756698600000000        2.4489383121623618     	   21.756698600000000        1.5267060690267134     
   21.856697100000002        5.1197476585136545     	   21.856697100000002        2.4082883143895031     	   21.856697100000002        1.4958582711471722     
   21.956695600000000        4.1900558764944735     	   21.956695600000000        1.9962927317410954     	   21.956695600000000        1.1982960093862405     
   22.056701700000001        3.3996446201247061     	   22.056701700000001        1.6315141624239735     	   22.056701700000001       0.98701584290931821     
   22.156700099999998        2.9841257596824251     	   22.156700099999998        1.4377594587220002     	   22.156700099999998       0.85267547416141032     
   22.256698600000000        2.9957521738215842     	   22.256698600000000        1.4133613695306331     	   22.256698600000000       0.84549803905647192     
   22.356697100000002        2.8870843296059343     	   22.356697100000002        1.3455530648854430     	   22.356697100000002       0.81807671105435376     
   22.456695600000000        2.1745758174776806     	   22.456695600000000        1.0665412652675847     	   22.456695600000000       0.55087854038384332     
   22.556701700000001        1.9330595159844826     	   22.556701700000001        1.0047425859559194     	   22.556701700000001       0.42716906527083576     
   22.656700099999998        2.0322034865407974     	   22.656700099999998        1.0160222966940358     	   22.656700099999998       0.50691288415727032     
   22.756698600000000        2.1983515977641597     	   22.756698600000000        1.0593252625332414     	   22.756698600000000       0.58273236906798831     
   22.856697100000002        1.9864630294622410     	   22.856697100000002       0.97956967760129998     	   22.856697100000002       0.48808420475154485     
   22.956695600000000        1.5743551668370248     	   22.956695600000000       0.83411143366984897     	   22.956695600000000       0.31634273947451280     
   23.056701700000001        1.2574942562454647     	   23.056701700000001       0.68973479491167322     	   23.056701700000001       0.23130651386997175     
   23.156700099999998       0.98281564503511287     	   23.156700099999998       0.49475118675836954     	   23.156700099999998       0.23624263128292131     
   23.256698600000000        1.3909269710660912     	   23.256698600000000       0.64541409200214073     	   23.256698600000000       0.40184113336540139     
   23.356697100000002        2.1562960301094307     	   23.356697100000002        1.0289200942643286     	   23.356697100000002       0.59702270440705185     
   23.456695600000000        2.5281409857388817     	   23.456695600000000        1.2038322319224644     	   23.456695600000000       0.70128090296820789     
   23.556699800000001        2.6933063759131870     	   23.556699800000001        1.2327078560579319     	   23.556699800000001       0.79324441950052238     
   23.656698200000001        2.4083109083815217     	   23.656698200000001        1.0707148646918425     	   23.656698200000001       0.74167899742299692     
   23.756696699999999        1.7402417418311116     	   23.756696699999999       0.78161620710917556     	   23.756696699999999       0.53355045016418934     
   23.856695200000001        1.5964850180693129     	   23.856695200000001       0.77395802023936300     	   23.856695200000001       0.42634027553537340     
   23.956693600000001        1.7626407300833165     	   23.956693600000001       0.88102098933612738     	   23.956693600000001       0.42731879050882965     
   24.056699800000001        1.7943361321711169     	   24.056699800000001       0.86317564402053049     	   24.056699800000001       0.46013750553153765     
   24.156698200000001        1.8313218171727765     	   24.156698200000001       0.84766781021708426     	   24.156698200000001       0.50170675594883007     
   24.256696699999999        1.3587939869226580     	   24.256696699999999       0.62762644034539528     	   24.256696699999999       0.37568363566846635     
   24.356695200000001        1.9969622883880724     	   24.356695200000001       0.93663648697676571     	   24.356695200000001       0.54564015091238671     
   24.456693600000001        3.8714634811969413     	   24.456693600000001        1.8118766594902085     	   24.456693600000001        1.0661093515578524     
   24.556699800000001        4.2704652184959855     	   24.556699800000001        1.9842319473822969     	   24.556699800000001        1.2034026276419283     
   24.656698200000001        2.7991380152490395     	   24.656698200000001        1.2928775433280537     	   24.656698200000001       0.81628430687219977     
   24.756696699999999        1.1106326200738832     	   24.756696699999999       0.51240030258577240     	   24.756696699999999       0.33073491832102858     
   24.856695200000001       0.54764344476318638     	   24.856695200000001       0.25557548653047135     	   24.856695200000001       0.14777559226655709     
   24.956693600000001       0.92726549359888200     	   24.956693600000001       0.43274707000904356     	   24.956693600000001       0.23207535511927999     
   25.056699800000001        1.1891890537251795     	   25.056699800000001       0.55228591352026668     	   25.056699800000001       0.30149484045699954     
   25.156698200000001        1.2300214401979805     	   25.156698200000001       0.56904267756220739     	   25.156698200000001       0.34936485177973403     
   25.256696699999999        1.9092637111267881     	   25.256696699999999       0.86297760978882143     	   25.256696699999999       0.60281300919311165     
   25.356695200000001        2.8948815105265577     	   25.356695200000001        1.2833226821343244     	   25.356695200000001       0.91295723137608920     
   25.456693600000001        3.3541158376537434     	   25.456693600000001        1.5104102769701113     	   25.456693600000001       0.98189926466212718     
   25.556699800000001        3.0692923247716375     	   25.556699800000001        1.4299693732300480     	   25.556699800000001       0.82014428800083128     
   25.656698200000001        2.7628837074009689     	   25.656698200000001        1.3060619607657955     	   25.656698200000001       0.73150023147695142     
   25.756696699999999        2.9594762765353160     	   25.756696699999999        1.3940873156996854     	   25.756696699999999       0.79752028773790673     
   25.856695200000001        2.8724958909416309     	   25.856695200000001        1.3192085076389986     	   25.856695200000001       0.78547376751958053     
   25.956693600000001        2.2442761495651165     	   25.956693600000001        1.0071261434511742     	   25.956693600000001       0.62029838013442140     
   26.056699800000001        2.1616924945304219     	   26.056699800000001        1.0143843884874484     	   26.056699800000001       0.52351944913987569     
   26.156698200000001        2.4089926383043938     	   26.156698200000001        1.1669604404064651     	   26.156698200000001       0.51660483621458742     
   26.256696699999999        2.2942685442673243     	   26.256696699999999        1.0943977075507791     	   26.256696699999999       0.50861573723099873     
   26.356695200000001        2.1478159777834671     	   26.356695200000001       0.98359491524555076     	   26.356695200000001       0.54193352253636129     
   26.456693600000001        2.1840462102401053     	   26.456693600000001       0.98490614247283226     	   26.456693600000001       0.58627317471919760     
   26.556699800000001        1.9141747872731449     	   26.556699800000001       0.87363380945042546     	   26.556699800000001       0.50836952361387489     
   26.656698200000001        1.3586600776778803     	   26.656698200000001       0.61783246737765662     	   26.656698200000001       0.37479337580128635     
   26.756696699999999        1.9098464845757070     	   26.756696699999999       0.83393900885368111     	   26.756696699999999       0.58159181595318965     
   26.856695200000001        3.4355734628355674     	   26.856695200000001        1.4470663707872962     	   26.856695200000001        1.1003483226146977     
   26.956693600000001        3.7481771957214987     	   26.956693600000001        1.5220376752577280     	   26.956693600000001        1.2663360886981165     
   27.056699800000001        2.1884764033329778     	   27.056699800000001       0.85328066933192215     	   27.056699800000001       0.78851206448302513     
   27.156698200000001        1.0155723449374852     	   27.156698200000001       0.37386172949218072     	   27.156698200000001       0.40775930869809590     
   27.256696699999999        1.2985655565715346     	   27.256696699999999       0.48254066172515531     	   27.256696699999999       0.54206468259139085     
   27.356695200000001        1.8406480618318455     	   27.356695200000001       0.73006304729965121     	   27.356695200000001       0.69514575073580775     
   27.456693600000001        1.7660457384267001     	   27.456693600000001       0.74878746556709475     	   27.456693600000001       0.53306605805430174     
   27.556699800000001        1.5929264246363348     	   27.556699800000001       0.66302242010358636     	   27.556699800000001       0.45135804269937063     
   27.656698200000001        1.4813074396795656     	   27.656698200000001       0.59539007385819587     	   27.656698200000001       0.49137801661864483     
   27.756696699999999        1.3453113072314793     	   27.756696699999999       0.55305916292159685     	   27.756696699999999       0.46899128771220894     
   27.856695200000001        1.3025439884989873     	   27.856695200000001       0.52039722212166728     	   27.856695200000001       0.46539373963013830     
   27.956693600000001        1.3406041610420099     	   27.956693600000001       0.51106196487851852     	   27.956693600000001       0.49612480594829489     
   28.056699800000001       0.77019973178701773     	   28.056699800000001       0.29041856849397685     	   28.056699800000001       0.28646811907142994     
   28.156698200000001       0.38730212818605475     	   28.156698200000001       0.14953932351932139     	   28.156698200000001       0.13002242869389974     
   28.256696699999999        1.0131396255211391     	   28.256696699999999       0.39862994773854210     	   28.256696699999999       0.31235041035333455     
   28.356695200000001        1.7439079065799412     	   28.356695200000001       0.68656818580495071     	   28.356695200000001       0.54149616416587132     
   28.456693600000001        1.4859782263644603     	   28.456693600000001       0.58503010167997360     	   28.456693600000001       0.48421467461736667     
   28.556699800000001        1.0473903678572016     	   28.556699800000001       0.41238012500348165     	   28.556699800000001       0.36846818176230678     
   28.656698200000001       0.65108482826160941     	   28.656698200000001       0.25692877727037855     	   28.656698200000001       0.23494085828704916     
   28.756696699999999       0.93792120952481672     	   28.756696699999999       0.37605648585548768     	   28.756696699999999       0.32174742511957100     
   28.856695200000001        2.3160759420458601     	   28.856695200000001       0.94146597909802132     	   28.856695200000001       0.74104276656614121     
   28.956693600000001        3.0095916904432465     	   28.956693600000001        1.2326307041032918     	   28.956693600000001       0.91829694572569553     
   29.056699800000001        1.9636562526908514     	   29.056699800000001       0.80373346654697431     	   29.056699800000001       0.59427952874930612     
   29.156698200000001        1.3637595643843612     	   29.156698200000001       0.57527955580695067     	   29.156698200000001       0.39407543195880335     
   29.256696699999999        1.7018632040377015     	   29.256696699999999       0.77772006728944210     	   29.256696699999999       0.39167013642782189     
   29.356695200000001        1.9182840732479611     	   29.356695200000001       0.90696869242528277     	   29.356695200000001       0.36157232521612725     
   29.456693600000001        1.6745240446153484     	   29.456693600000001       0.75045452152719405     	   29.456693600000001       0.35375377188066254     
   29.556699800000001        1.0277295855384960     	   29.556699800000001       0.40790933748481534     	   29.556699800000001       0.30434478193838854     
   29.656698200000001       0.42339848253269519     	   29.656698200000001       0.14682978528610499     	   29.656698200000001       0.16433865759275318     
   29.756696699999999       0.33503058669385583     	   29.756696699999999       0.11038790490887422     	   29.756696699999999       0.13230171518088618     
   29.856695200000001       0.69426161518651186     	   29.856695200000001       0.23979177396494253     	   29.856695200000001       0.24979186889394411     
   29.956693600000001        1.5549651960104702     	   29.956693600000001       0.56626731511877137     	   29.956693600000001       0.51096641824161371     
   30.056699800000001        2.5193425184403733     	   30.056699800000001       0.93793509826548405     	   30.056699800000001       0.79787278846573495     
   30.156698200000001        2.5179478121642416     	   30.156698200000001       0.98588063521828839     	   30.156698200000001       0.73683339661260583     
   30.256696699999999        2.4142686127623993     	   30.256696699999999        1.0269807553994854     	   30.256696699999999       0.60525931222508744     
   30.356695200000001        2.4356441592058462     	   30.356695200000001        1.0362523592999613     	   30.356695200000001       0.61858200310653111     
   30.456693600000001        2.1480472660223637     	   30.456693600000001       0.83877894977777745     	   30.456693600000001       0.64455431179599676     
   30.556699800000001        1.3998650284955880     	   30.556699800000001       0.49326200506090068     	   30.556699800000001       0.48376223986128358     
   30.656698200000001        1.0977102034287110     	   30.656698200000001       0.40068301641483994     	   30.656698200000001       0.35313651239289795     
   30.756696699999999        1.8033087688680800     	   30.756696699999999       0.66888860047402066     	   30.756696699999999       0.56565105923767567     
   30.856695200000001        2.5792320581361845     	   30.856695200000001       0.85019857668161469     	   30.856695200000001       0.96476473687854336     
   30.956693600000001        2.6054862758913062     	   30.956693600000001       0.72892342745710881     	   30.956693600000001        1.1682912751944028     
   31.056699800000001        2.1302637693375273     	   31.056699800000001       0.53238423864401574     	   31.056699800000001        1.0367434808697795     
   31.156698200000001        2.5278779840028993     	   31.156698200000001       0.68587309542579822     	   31.156698200000001        1.1091674688193913     
   31.256696699999999        3.5927985660613921     	   31.256696699999999        1.0443802421080084     	   31.256696699999999        1.4544779625477882     
   31.356695200000001        3.1188423144095898     	   31.356695200000001       0.91448160754983088     	   31.356695200000001        1.2338538130320182     
   31.456693600000001        2.0571478938771324     	   31.456693600000001       0.58613770446885072     	   31.456693600000001       0.79968086939247396     
   31.556699800000001        1.5500357254429908     	   31.556699800000001       0.46753499839831236     	   31.556699800000001       0.53712049832282127     
   31.656698200000001        1.2956932944916852     	   31.656698200000001       0.42291432300108872     	   31.656698200000001       0.38162800531406560     
   31.756696699999999        1.0734882620714321     	   31.756696699999999       0.36038301452493166     	   31.756696699999999       0.29287800044992779     
   31.856695200000001        1.1625679276408327     	   31.856695200000001       0.38580492772932834     	   31.856695200000001       0.34242521040647128     
   31.956693600000001        1.6282149994339117     	   31.956693600000001       0.49978458674113857     	   31.956693600000001       0.60415832320214102     
   32.056701699999998        2.5197898674810886     	   32.056701699999998       0.73663245689827039     	   32.056701699999998        1.0251988982590590     
   32.156700100000002        3.1096303404935570     	   32.156700100000002       0.88320995984496053     	   32.156700100000002        1.2779398553604604     
   32.256698600000000        3.0144342797312067     	   32.256698600000000       0.81721756620384722     	   32.256698600000000        1.2780145187748577     
   32.356697099999998        1.8856124093725377     	   32.356697099999998       0.47699555595713511     	   32.356697099999998       0.84035336663734861     
   32.456695600000003        1.0338001789701852     	   32.456695600000003       0.22606307568448997     	   32.456695600000003       0.48857064162869829     
   32.556701699999998       0.96824051297415958     	   32.556701699999998       0.19325761712465436     	   32.556701699999998       0.46237464095635261     
   32.656700100000002       0.97442844482826385     	   32.656700100000002       0.19414874285392333     	   32.656700100000002       0.45796580624651750     
   32.756698600000000        1.5919573775885696     	   32.756698600000000       0.32425671048218396     	   32.756698600000000       0.74502139836124381     
   32.856697099999998        2.4737469164919679     	   32.856697099999998       0.51584914103466872     	   32.856697099999998        1.1399203783420990     
   32.956695600000003        3.0090582011084921     	   32.956695600000003       0.61072195254617567     	   32.956695600000003        1.3260789714231029     
   33.056701699999998        3.3454923305454485     	   33.056701699999998       0.63325138705641004     	   33.056701699999998        1.4491237205326235     
   33.156700100000002        2.8344205416690245     	   33.156700100000002       0.52020956781344463     	   33.156700100000002        1.2266328690604533     
   33.256698600000000        2.4700713644977745     	   33.256698600000000       0.44165219961230717     	   33.256698600000000        1.0828534903941462     
   33.356697099999998        2.3898750687915333     	   33.356697099999998       0.41894701317241306     	   33.356697099999998        1.1159500720290296     
   33.456695600000003        1.9644776099755714     	   33.456695600000003       0.34527302290060208     	   33.456695600000003       0.95537669235119793     
   33.556701699999998        1.3358545821966610     	   33.556701699999998       0.25264789728642767     	   33.556701699999998       0.62624284574456024     
   33.656700100000002        1.5787534374205778     	   33.656700100000002       0.30109387857231590     	   33.656700100000002       0.70165677355560219     
   33.756698600000000        1.9589517819497908     	   33.756698600000000       0.34676441719676881     	   33.756698600000000       0.87874620281580318     
   33.856697099999998        1.4089189215070848     	   33.856697099999998       0.27913926877066281     	   33.856697099999998       0.61055105482909122     
   33.956695600000003        1.1893578971814516     	   33.956695600000003       0.31947562009565944     	   33.956695600000003       0.45514627236332544     
   34.056701699999998        1.4038068464540920     	   34.056701699999998       0.36526592234351030     	   34.056701699999998       0.53724597110860139     
   34.156700100000002        1.4415006177520233     	   34.156700100000002       0.28052865256276904     	   34.156700100000002       0.58065872033933852     
   34.256698600000000        1.9271186473565949     	   34.256698600000000       0.35988138650130219     	   34.256698600000000       0.76822282837550182     
   34.356697099999998        2.6880483787561058     	   34.356697099999998       0.57081261403571448     	   34.356697099999998        1.1059416550975751     
   34.456695600000003        2.2798046276492090     	   34.456695600000003       0.48614641187186836     	   34.456695600000003       0.98218421544651657     
   34.556701699999998        1.0240494941967364     	   34.556701699999998       0.21089471485381195     	   34.556701699999998       0.44674024866172535     
   34.656700100000002       0.44099312974316435     	   34.656700100000002        9.4688787666822302E-002	   34.656700100000002       0.15773978119503854     
   34.756698600000000       0.54225456867893052     	   34.756698600000000       0.10962360871978613     	   34.756698600000000       0.17984503762550016     
   34.856697099999998       0.86338437371119192     	   34.856697099999998       0.12724789425191602     	   34.856697099999998       0.36397381044217508     
   34.956695600000003        1.4958989148229882     	   34.956695600000003       0.20816325901493885     	   34.956695600000003       0.68147332181248721     
   35.056701699999998        2.0417012500484186     	   35.056701699999998       0.33903668336522585     	   35.056701699999998       0.90024487828149891     
   35.156700100000002        2.5278609836064860     	   35.156700100000002       0.46302854933015097     	   35.156700100000002        1.1050013366659521     
   35.256698600000000        2.7982767734652949     	   35.256698600000000       0.54551776694579246     	   35.256698600000000        1.2167148852099865     
   35.356697099999998        2.1744218587818609     	   35.356697099999998       0.51278139075324958     	   35.356697099999998       0.86324098390339743     
   35.456695600000003        1.1342444636308959     	   35.456695600000003       0.35852575170038664     	   35.456695600000003       0.38299941775667506     
   35.556701699999998       0.39069336223814649     	   35.556701699999998       0.15207832371796029     	   35.556701699999998       0.11551522344990874     
   35.656700100000002       0.24931317064629599     	   35.656700100000002        6.1399824281773971E-002	   35.656700100000002        7.1725292856545289E-002
   35.756698600000000       0.98694307921863478     	   35.756698600000000       0.17091584199678536     	   35.756698600000000       0.29598984192861277     
   35.856697099999998        2.4411636491343649     	   35.856697099999998       0.40100360785188621     	   35.856697099999998       0.76986063376818503     
   35.956695600000003        3.4313075738887706     	   35.956695600000003       0.54383648263587492     	   35.956695600000003        1.1325111235511995     
   36.056701699999998        3.1701353130387040     	   36.056701699999998       0.51691161012724474     	   36.056701699999998        1.0520359221492326     
   36.156700100000002        2.4094734312261510     	   36.156700100000002       0.41446199003798251     	   36.156700100000002       0.76891063933254999     
   36.256698600000000        2.6018046942471780     	   36.256698600000000       0.38147777875146655     	   36.256698600000000       0.78751657990068669     
   36.356697099999998        2.9227682815025502     	   36.356697099999998       0.33576153373899525     	   36.356697099999998       0.82028946794195523     
   36.456695600000003        2.1341907862912008     	   36.456695600000003       0.21356903465030436     	   36.456695600000003       0.51446866717822270     
   36.556701699999998        1.6211436047540362     	   36.556701699999998       0.22194843202272430     	   36.556701699999998       0.41583326296266565     
   36.656700100000002        2.1295245513797814     	   36.656700100000002       0.39764584307174167     	   36.656700100000002       0.75790330393321870     
   36.756698600000000        3.0701155771091191     	   36.756698600000000       0.57857300547899682     	   36.756698600000000        1.2040877020332807     
   36.856697099999998        4.0148370301180378     	   36.856697099999998       0.71394783030179421     	   36.856697099999998        1.5665089173135820     
   36.956695600000003        4.5696657666137890     	   36.956695600000003       0.76092355512593191     	   36.956695600000003        1.7840471368373680     
   37.056701699999998        4.2023970410530662     	   37.056701699999998       0.68996326677980468     	   37.056701699999998        1.6447797682115912     
   37.156700100000002        3.4241405181728890     	   37.156700100000002       0.57309540553967697     	   37.156700100000002        1.2582467144505347     
   37.256698600000000        3.5190258269574866     	   37.256698600000000       0.59191383187631985     	   37.256698600000000        1.1454472644299276     
   37.356697099999998        3.5010260604025558     	   37.356697099999998       0.57013673457563474     	   37.356697099999998        1.0797271181773664     
   37.456695600000003        2.5146938282964655     	   37.456695600000003       0.40587713617512738     	   37.456695600000003       0.79350510494010362     
   37.556701699999998        2.0704492876880036     	   37.556701699999998       0.35607149498663609     	   37.556701699999998       0.68966219282465024     
   37.656700100000002        1.6605030900106803     	   37.656700100000002       0.30723347584037863     	   37.656700100000002       0.55990927166567783     
   37.756698600000000        1.1356489556290386     	   37.756698600000000       0.20847044793659691     	   37.756698600000000       0.41836270938474329     
   37.856697099999998        1.6011647872772357     	   37.856697099999998       0.24987617420032293     	   37.856697099999998       0.63943349057198384     
   37.956695600000003        2.4278378250441408     	   37.956695600000003       0.36800389461061678     	   37.956695600000003       0.94876143183239947     
   38.056701699999998        2.8672717175549174     	   38.056701699999998       0.47605848150320323     	   38.056701699999998        1.0918491757864019     
   38.156700100000002        3.3722808346167654     	   38.156700100000002       0.56535728376917782     	   38.156700100000002        1.2128317474962782     
   38.256698600000000        3.0871062474645137     	   38.256698600000000       0.47568445142368854     	   38.256698600000000       0.99080670164136053     
   38.356697099999998        2.0976424814549177     	   38.356697099999998       0.28405320500669101     	   38.356697099999998       0.58566890547907346     
   38.456695600000003        1.2120325262268252     	   38.456695600000003       0.13287868423841923     	   38.456695600000003       0.32087405858494411     
   38.556701699999998       0.99188460000719092     	   38.556701699999998       0.12106016092602734     	   38.556701699999998       0.30890239563243382     
   38.656700100000002        1.5470310257772351     	   38.656700100000002       0.25344791244427450     	   38.656700100000002       0.51301245660407824     
   38.756698600000000        2.1241221223649189     	   38.756698600000000       0.39078035411456497     	   38.756698600000000       0.69113275290208198     
   38.856697099999998        2.2027513897848539     	   38.856697099999998       0.40536601123076149     	   38.856697099999998       0.74433005788815243     
   38.956695600000003        1.9455304551438684     	   38.956695600000003       0.33804301996404190     	   38.956695600000003       0.68312492275736736     
   39.056701699999998        2.1571542166490385     	   39.056701699999998       0.33260909175636150     	   39.056701699999998       0.74008904344555815     
   39.156700100000002        2.6520755323015552     	   39.156700100000002       0.36194197776485432     	   39.156700100000002       0.89475335934151734     
   39.256698600000000        2.7071859727840741     	   39.256698600000000       0.36321914445196513     	   39.256698600000000       0.86441960946844265     
   39.356697099999998        2.4596134525668454     	   39.356697099999998       0.31137751822208704     	   39.356697099999998       0.79211342005228480     
