# data_e pred_e
-1.444704375000000000e+05 -1.444701606419531163e+05
-1.444732187500000000e+05 -1.444728690670059295e+05
-1.444728437500000000e+05 -1.444725090164185676e+05
-1.444730156250000000e+05 -1.444727413462265395e+05
-1.444733593750000000e+05 -1.444735952383811236e+05
-1.444698750000000000e+05 -1.444692356218247442e+05
-1.444739843750000000e+05 -1.444740305009629810e+05
-1.444854687500000000e+05 -1.444855326569634781e+05
-1.444732031250000000e+05 -1.444732447672113776e+05
-1.444863906250000000e+05 -1.444862498895006138e+05
-1.444719843750000000e+05 -1.444719490953295608e+05
-1.444739843750000000e+05 -1.444736617718028428e+05
-1.444815468750000000e+05 -1.444818547702117939e+05
-1.444977500000000000e+05 -1.444977107700641209e+05
-1.444741250000000000e+05 -1.444737512738067016e+05
-1.444800468750000000e+05 -1.444803090180571016e+05
-1.444757656250000000e+05 -1.444760662316986709e+05
-1.444709062500000000e+05 -1.444709051934169547e+05
-1.444707812500000000e+05 -1.444707024039273965e+05
-1.444775000000000000e+05 -1.444776102350212750e+05
-1.444751250000000000e+05 -1.444750486320411437e+05
-1.444851093750000000e+05 -1.444851435577641532e+05
-1.444733281250000000e+05 -1.444733769009319367e+05
-1.444739218750000000e+05 -1.444740643906266487e+05
-1.444720468750000000e+05 -1.444715634676204936e+05
-1.444714687500000000e+05 -1.444712273899914871e+05
-1.444867656250000000e+05 -1.444866519850787881e+05
-1.444850156250000000e+05 -1.444850504891748424e+05
-1.444739218750000000e+05 -1.444739816026620974e+05
-1.444703593750000000e+05 -1.444702054228047200e+05
-1.444743593750000000e+05 -1.444744306356807065e+05
-1.444781875000000000e+05 -1.444782215179702616e+05
-1.444725312500000000e+05 -1.444729053512632672e+05
-1.444890312500000000e+05 -1.444889528764782008e+05
-1.444689687500000000e+05 -1.444692457644927490e+05
-1.444738125000000000e+05 -1.444737047513487341e+05
-1.444872187500000000e+05 -1.444871841539572342e+05
-1.444765312500000000e+05 -1.444762599178472883e+05
-1.444765312500000000e+05 -1.444768134259890649e+05
-1.444772031250000000e+05 -1.444773133298601606e+05
-1.444708906250000000e+05 -1.444705851085742470e+05
-1.444708750000000000e+05 -1.444701865347256826e+05
-1.444736093750000000e+05 -1.444736664896793081e+05
-1.444687968750000000e+05 -1.444681030699571129e+05
-1.444715625000000000e+05 -1.444715918042124540e+05
-1.444737031250000000e+05 -1.444738783781005768e+05
-1.444870312500000000e+05 -1.444873913368670910e+05
-1.444765468750000000e+05 -1.444762829932521563e+05
-1.444726406250000000e+05 -1.444725661935146782e+05
-1.444722968750000000e+05 -1.444719221793350589e+05
-1.444722187500000000e+05 -1.444722725264937035e+05
-1.444731406250000000e+05 -1.444735736058091279e+05
-1.444723281250000000e+05 -1.444722964410383138e+05
-1.444859218750000000e+05 -1.444858437464332383e+05
-1.444720937500000000e+05 -1.444719653480841080e+05
-1.444716250000000000e+05 -1.444714842399556364e+05
-1.444878125000000000e+05 -1.444876124254473252e+05
-1.444889843750000000e+05 -1.444890988043538528e+05
-1.444856093750000000e+05 -1.444859565881383023e+05
-1.444690000000000000e+05 -1.444693766267309547e+05
-1.444748593750000000e+05 -1.444749060031324043e+05
-1.444702031250000000e+05 -1.444700939345275983e+05
-1.444738437500000000e+05 -1.444740025408709189e+05
-1.444734062500000000e+05 -1.444734236939393450e+05
-1.444750312500000000e+05 -1.444753611731602869e+05
-1.444748281250000000e+05 -1.444743761238377192e+05
-1.444828906250000000e+05 -1.444835171075503458e+05
-1.444987968750000000e+05 -1.444990281599070877e+05
-1.444871406250000000e+05 -1.444868732314583031e+05
-1.444763437500000000e+05 -1.444766454639577423e+05
-1.444732187500000000e+05 -1.444730861190470750e+05
-1.444733281250000000e+05 -1.444739316495726816e+05
-1.444741406250000000e+05 -1.444736624670424790e+05
-1.444746093750000000e+05 -1.444740093287887867e+05
-1.444753125000000000e+05 -1.444755228638930130e+05
-1.444727656250000000e+05 -1.444731793785285263e+05
-1.444971718750000000e+05 -1.444971268554486742e+05
-1.444855625000000000e+05 -1.444854904904584400e+05
-1.444880468750000000e+05 -1.444882353682653629e+05
-1.444708437500000000e+05 -1.444712258505534264e+05
-1.444752656250000000e+05 -1.444753055447566730e+05
-1.444715468750000000e+05 -1.444711018694266095e+05
-1.444740468750000000e+05 -1.444734348730613128e+05
-1.444883593750000000e+05 -1.444884785218598554e+05
-1.444855156250000000e+05 -1.444857217223306652e+05
-1.444799687500000000e+05 -1.444800439906282409e+05
-1.444882031250000000e+05 -1.444883415945156012e+05
-1.444716718750000000e+05 -1.444712726396473881e+05
-1.444841250000000000e+05 -1.444842256804905483e+05
-1.444722187500000000e+05 -1.444721551894291770e+05
-1.444736875000000000e+05 -1.444736463253612746e+05
-1.444756093750000000e+05 -1.444755058347816812e+05
-1.444812187500000000e+05 -1.444811153469093260e+05
-1.444762500000000000e+05 -1.444761087447010505e+05
-1.444729062500000000e+05 -1.444730043327587191e+05
-1.444752812500000000e+05 -1.444750955592601676e+05
-1.444731562500000000e+05 -1.444727208680410113e+05
-1.444754531250000000e+05 -1.444753097149366804e+05
-1.444734375000000000e+05 -1.444732612114878721e+05
-1.444755625000000000e+05 -1.444752761959225463e+05
-1.444845781250000000e+05 -1.444849829836656281e+05
-1.444729531250000000e+05 -1.444730405619966041e+05
-1.444735625000000000e+05 -1.444735113393296779e+05
-1.444715000000000000e+05 -1.444714435938798415e+05
-1.444834062500000000e+05 -1.444836809554816282e+05
-1.444767812500000000e+05 -1.444770707247295941e+05
-1.444758281250000000e+05 -1.444757943745990924e+05
-1.444770312500000000e+05 -1.444769056595564471e+05
-1.444708750000000000e+05 -1.444706716637632926e+05
-1.444714218750000000e+05 -1.444710831087136175e+05
-1.444717812500000000e+05 -1.444715274423585506e+05
-1.444741562500000000e+05 -1.444739700663940748e+05
-1.444706562500000000e+05 -1.444704359497528931e+05
-1.444722500000000000e+05 -1.444717751081387105e+05
-1.444743125000000000e+05 -1.444737891291753040e+05
-1.444781406250000000e+05 -1.444781659250855737e+05
-1.444699843750000000e+05 -1.444698796888846264e+05
-1.444732812500000000e+05 -1.444736157047960151e+05
-1.444757656250000000e+05 -1.444764291599683347e+05
-1.444727968750000000e+05 -1.444729556296842056e+05
-1.444730468750000000e+05 -1.444726694515697891e+05
-1.444713437500000000e+05 -1.444712820146221784e+05
-1.444739062500000000e+05 -1.444736780426113401e+05
-1.444724531250000000e+05 -1.444720237811541010e+05
-1.444813437500000000e+05 -1.444815434207422077e+05
-1.444856406250000000e+05 -1.444856691960608296e+05
-1.444725625000000000e+05 -1.444721163478288217e+05
-1.444738750000000000e+05 -1.444738444566023536e+05
-1.444727343750000000e+05 -1.444721478769330715e+05
-1.444742187500000000e+05 -1.444741327212569304e+05
-1.444847656250000000e+05 -1.444851683049774147e+05
-1.444849531250000000e+05 -1.444848132143953990e+05
-1.444716718750000000e+05 -1.444717399949024839e+05
-1.444750625000000000e+05 -1.444749547106202517e+05
-1.444759843750000000e+05 -1.444764356746244302e+05
-1.444746093750000000e+05 -1.444744133003797615e+05
-1.444739687500000000e+05 -1.444740826365393004e+05
-1.444853750000000000e+05 -1.444850402608350269e+05
-1.444737500000000000e+05 -1.444740370447729365e+05
-1.444754375000000000e+05 -1.444756796726152534e+05
-1.444716250000000000e+05 -1.444712501532950264e+05
-1.444734218750000000e+05 -1.444729137522786041e+05
-1.444745000000000000e+05 -1.444743097730232112e+05
-1.444858906250000000e+05 -1.444862120126401132e+05
-1.444733750000000000e+05 -1.444734863269088382e+05
-1.444754375000000000e+05 -1.444751016600282455e+05
-1.444740000000000000e+05 -1.444739631570064812e+05
-1.444742343750000000e+05 -1.444743133840070805e+05
-1.444748281250000000e+05 -1.444752338969136181e+05
-1.444855156250000000e+05 -1.444856227582672145e+05
-1.444728593750000000e+05 -1.444726777586007956e+05
-1.444866250000000000e+05 -1.444869302015278372e+05
-1.444729687500000000e+05 -1.444733039488833456e+05
-1.444742343750000000e+05 -1.444743872519924480e+05
-1.444874218750000000e+05 -1.444874356111563975e+05
-1.444703281250000000e+05 -1.444700907918471203e+05
-1.444744687500000000e+05 -1.444744814019300975e+05
-1.444688593750000000e+05 -1.444690398671630246e+05
-1.444740312500000000e+05 -1.444735331987719110e+05
-1.444726093750000000e+05 -1.444726687223278859e+05
-1.444868281250000000e+05 -1.444864485662036168e+05
-1.444710000000000000e+05 -1.444712673448966525e+05
-1.444759687500000000e+05 -1.444761579971221217e+05
-1.444756875000000000e+05 -1.444756630083706405e+05
-1.444720468750000000e+05 -1.444714427080345631e+05
-1.444712500000000000e+05 -1.444711356025145215e+05
-1.444724687500000000e+05 -1.444726492778876564e+05
-1.444862187500000000e+05 -1.444865142339279409e+05
-1.444880312500000000e+05 -1.444882785864747711e+05
-1.444851093750000000e+05 -1.444852369647314190e+05
-1.444868281250000000e+05 -1.444870336464658030e+05
-1.444875625000000000e+05 -1.444876925927761476e+05
-1.444727500000000000e+05 -1.444727983516166569e+05
-1.444754218750000000e+05 -1.444751825529413181e+05
-1.444707656250000000e+05 -1.444712669772496447e+05
-1.444735468750000000e+05 -1.444738482954758219e+05
-1.444758593750000000e+05 -1.444758381564483570e+05
-1.444885000000000000e+05 -1.444882895749187737e+05
-1.444725937500000000e+05 -1.444721372335186461e+05
-1.444859843750000000e+05 -1.444864791002021229e+05
-1.444694218750000000e+05 -1.444693354625841021e+05
-1.444717812500000000e+05 -1.444717405797598767e+05
-1.444847500000000000e+05 -1.444848420271123468e+05
-1.444755468750000000e+05 -1.444757035762971500e+05
-1.444700000000000000e+05 -1.444697701598075218e+05
-1.444855312500000000e+05 -1.444855194573865447e+05
-1.444698750000000000e+05 -1.444703587063244777e+05
-1.444714375000000000e+05 -1.444710166231507610e+05
-1.444854687500000000e+05 -1.444852980264381040e+05
-1.444733906250000000e+05 -1.444733810664359771e+05
-1.444752187500000000e+05 -1.444755283829798864e+05
-1.444737968750000000e+05 -1.444737292162954109e+05
-1.444856562500000000e+05 -1.444858000940626953e+05
-1.444747031250000000e+05 -1.444745704308932181e+05
-1.444719687500000000e+05 -1.444717325249565765e+05
-1.444721093750000000e+05 -1.444721463294287096e+05
-1.444697031250000000e+05 -1.444696351696403872e+05
-1.444846093750000000e+05 -1.444848063878536341e+05
-1.444741562500000000e+05 -1.444735690730052884e+05
-1.444882656250000000e+05 -1.444878757082297816e+05
-1.444747031250000000e+05 -1.444744405679647753e+05
-1.444729843750000000e+05 -1.444725324637646263e+05
-1.444743281250000000e+05 -1.444740157957309275e+05
-1.444701718750000000e+05 -1.444697698162457091e+05
-1.444806562500000000e+05 -1.444806224770254630e+05
-1.444740625000000000e+05 -1.444740751860192977e+05
-1.444718906250000000e+05 -1.444715036154499976e+05
-1.444735781250000000e+05 -1.444732654009042890e+05
-1.444866718750000000e+05 -1.444865212167052669e+05
-1.444716562500000000e+05 -1.444715485414091672e+05
-1.444696875000000000e+05 -1.444696818517936917e+05
-1.444885937500000000e+05 -1.444885472749588371e+05
-1.444728437500000000e+05 -1.444727798794910486e+05
-1.444792031250000000e+05 -1.444795774907402811e+05
-1.444734687500000000e+05 -1.444735539505385677e+05
-1.444706562500000000e+05 -1.444707461922157381e+05
-1.444725781250000000e+05 -1.444728330689852883e+05
-1.444861093750000000e+05 -1.444862129685198015e+05
-1.444741093750000000e+05 -1.444740207074276695e+05
-1.444880000000000000e+05 -1.444878676248060074e+05
-1.444703593750000000e+05 -1.444705803926702065e+05
-1.444700937500000000e+05 -1.444693346833808173e+05
-1.444719843750000000e+05 -1.444716771638901264e+05
-1.444731406250000000e+05 -1.444729886887682660e+05
-1.444714843750000000e+05 -1.444710504006101692e+05
-1.444718593750000000e+05 -1.444721637845232035e+05
-1.444763593750000000e+05 -1.444759471608407621e+05
-1.444717968750000000e+05 -1.444717413588356576e+05
-1.444772500000000000e+05 -1.444777000661449565e+05
-1.444683906250000000e+05 -1.444687646370356670e+05
-1.444708593750000000e+05 -1.444706317773122573e+05
-1.444697343750000000e+05 -1.444695299837854109e+05
-1.444739375000000000e+05 -1.444738441171330633e+05
-1.444848125000000000e+05 -1.444852547817670857e+05
-1.444744218750000000e+05 -1.444742964495125052e+05
-1.444748906250000000e+05 -1.444748713137276354e+05
-1.444749843750000000e+05 -1.444747830421682738e+05
-1.444707656250000000e+05 -1.444709523748925130e+05
-1.444753750000000000e+05 -1.444754026697959343e+05
-1.444722343750000000e+05 -1.444723300053101266e+05
-1.444736875000000000e+05 -1.444736055970543239e+05
-1.444775625000000000e+05 -1.444779362632974808e+05
-1.444738593750000000e+05 -1.444740691449557489e+05
-1.444754531250000000e+05 -1.444753846844680957e+05
-1.444742343750000000e+05 -1.444740212667979649e+05
-1.444735781250000000e+05 -1.444733779383414949e+05
-1.444853125000000000e+05 -1.444856926388147112e+05
-1.444843281250000000e+05 -1.444845677685993724e+05
-1.444729375000000000e+05 -1.444726892681681493e+05
-1.444745937500000000e+05 -1.444747841541111120e+05
-1.444711093750000000e+05 -1.444708403650843538e+05
-1.444735937500000000e+05 -1.444734144730225671e+05
-1.444735937500000000e+05 -1.444731978453276679e+05
-1.444727187500000000e+05 -1.444730707885701268e+05
-1.444723593750000000e+05 -1.444726540971806389e+05
-1.444866562500000000e+05 -1.444867087061165948e+05
-1.444742812500000000e+05 -1.444745719979145506e+05
-1.444844843750000000e+05 -1.444846457608599158e+05
-1.444859062500000000e+05 -1.444856920175027917e+05
-1.444804531250000000e+05 -1.444805077100066410e+05
-1.444727656250000000e+05 -1.444726091776353715e+05
-1.444734062500000000e+05 -1.444731771458197036e+05
-1.444705625000000000e+05 -1.444707817223110178e+05
-1.444714843750000000e+05 -1.444717276613584254e+05
-1.444752343750000000e+05 -1.444751057362265128e+05
-1.444885625000000000e+05 -1.444883845675960183e+05
-1.444724843750000000e+05 -1.444722350489448581e+05
-1.444722812500000000e+05 -1.444727659485610202e+05
-1.444697343750000000e+05 -1.444690238644960918e+05
-1.444876093750000000e+05 -1.444875866338621418e+05
-1.444695937500000000e+05 -1.444697873657396121e+05
-1.444710937500000000e+05 -1.444709170168167620e+05
-1.444854687500000000e+05 -1.444857062574059819e+05
-1.444875468750000000e+05 -1.444874426015580248e+05
-1.444861406250000000e+05 -1.444860837847451330e+05
-1.444737343750000000e+05 -1.444740766011079249e+05
-1.444722031250000000e+05 -1.444719657092627313e+05
-1.444876406250000000e+05 -1.444878241685920511e+05
-1.444756093750000000e+05 -1.444757233143693302e+05
-1.444730156250000000e+05 -1.444730864647099224e+05
-1.444731250000000000e+05 -1.444730808439740213e+05
-1.444877187500000000e+05 -1.444877392385096173e+05
-1.444739531250000000e+05 -1.444736043644623132e+05
-1.444756875000000000e+05 -1.444756797220206354e+05
-1.444701093750000000e+05 -1.444700595867577649e+05
-1.444925468750000000e+05 -1.444924953465222497e+05
-1.444761250000000000e+05 -1.444760993709930917e+05
-1.444746875000000000e+05 -1.444746763875292672e+05
-1.444751875000000000e+05 -1.444749176549496478e+05
-1.444698906250000000e+05 -1.444694618817227893e+05
-1.444756718750000000e+05 -1.444756992450015969e+05
-1.444736406250000000e+05 -1.444737193243110669e+05
-1.445014531250000000e+05 -1.445020755163565918e+05
-1.444896562500000000e+05 -1.444894288593988458e+05
-1.444725156250000000e+05 -1.444726799574281031e+05
-1.444738281250000000e+05 -1.444735145270669891e+05
-1.444722031250000000e+05 -1.444720923156781937e+05
-1.444719531250000000e+05 -1.444717206332379428e+05
-1.444870468750000000e+05 -1.444868637140828650e+05
-1.444725468750000000e+05 -1.444728725404314755e+05
-1.444840312500000000e+05 -1.444841519405545550e+05
-1.444739218750000000e+05 -1.444737614042443456e+05
-1.444711406250000000e+05 -1.444708493571871950e+05
-1.444884843750000000e+05 -1.444878119012854295e+05
-1.444747812500000000e+05 -1.444746134549626440e+05
-1.444701250000000000e+05 -1.444701857973485894e+05
-1.444835781250000000e+05 -1.444838258688391652e+05
-1.444703281250000000e+05 -1.444703779937297804e+05
-1.444705468750000000e+05 -1.444704360685363063e+05
-1.444855781250000000e+05 -1.444861711669141368e+05
-1.444842812500000000e+05 -1.444846293806030299e+05
-1.444752812500000000e+05 -1.444752140925994318e+05
-1.444742968750000000e+05 -1.444743669890155143e+05
-1.444730781250000000e+05 -1.444732548803847749e+05
-1.444780781250000000e+05 -1.444785941896497970e+05
-1.444736250000000000e+05 -1.444733580981451960e+05
-1.444719531250000000e+05 -1.444721364968456910e+05
-1.444745625000000000e+05 -1.444752134963181743e+05
-1.444747812500000000e+05 -1.444744270959657442e+05
-1.444984218750000000e+05 -1.444987223251679388e+05
-1.444737812500000000e+05 -1.444736684635450365e+05
-1.444745156250000000e+05 -1.444745103226955398e+05
-1.444735312500000000e+05 -1.444733093255582498e+05
-1.444735000000000000e+05 -1.444736069893965323e+05
-1.444866562500000000e+05 -1.444866746292919852e+05
-1.444863593750000000e+05 -1.444863816450875020e+05
-1.444715625000000000e+05 -1.444717644350223418e+05
-1.444729687500000000e+05 -1.444729371419312083e+05
-1.444871718750000000e+05 -1.444869750105406274e+05
-1.444731406250000000e+05 -1.444733223530149844e+05
-1.444687656250000000e+05 -1.444685122681568610e+05
-1.444754062500000000e+05 -1.444756834705874790e+05
-1.444736406250000000e+05 -1.444737815868355974e+05
-1.444714531250000000e+05 -1.444713186289654986e+05
-1.444880937500000000e+05 -1.444878821474649885e+05
-1.444768125000000000e+05 -1.444766940589094302e+05
-1.444738125000000000e+05 -1.444738540602636349e+05
-1.444876093750000000e+05 -1.444878304645345197e+05
-1.444749218750000000e+05 -1.444746016181225132e+05
-1.444741562500000000e+05 -1.444742493725196691e+05
-1.444756093750000000e+05 -1.444754537951017264e+05
-1.444741875000000000e+05 -1.444741916640654963e+05
-1.444732187500000000e+05 -1.444732339054230833e+05
-1.444730625000000000e+05 -1.444727578916999628e+05
-1.444754843750000000e+05 -1.444754523657736136e+05
-1.444707031250000000e+05 -1.444707751793553180e+05
-1.444736406250000000e+05 -1.444737188096177124e+05
-1.444749531250000000e+05 -1.444747884861483180e+05
-1.444856406250000000e+05 -1.444857518040474097e+05
-1.444730312500000000e+05 -1.444732206878383004e+05
-1.444727656250000000e+05 -1.444727395932866493e+05
-1.444750312500000000e+05 -1.444746424668064865e+05
-1.444872968750000000e+05 -1.444868346322348807e+05
-1.444723437500000000e+05 -1.444723345720079087e+05
-1.444746718750000000e+05 -1.444744983724287595e+05
-1.444816406250000000e+05 -1.444814672128556122e+05
-1.444889531250000000e+05 -1.444891439865875291e+05
-1.444776250000000000e+05 -1.444780458903582767e+05
-1.444746562500000000e+05 -1.444746574958636193e+05
-1.444887500000000000e+05 -1.444885372414090380e+05
-1.444859843750000000e+05 -1.444861645937678404e+05
-1.444725156250000000e+05 -1.444722813152544259e+05
-1.444730625000000000e+05 -1.444732262184752035e+05
-1.444873906250000000e+05 -1.444881204218606290e+05
-1.444757187500000000e+05 -1.444753345311200828e+05
-1.444857656250000000e+05 -1.444854918199433887e+05
-1.444728593750000000e+05 -1.444727807645757275e+05
-1.444886250000000000e+05 -1.444888099954074423e+05
-1.444723593750000000e+05 -1.444722226261274482e+05
-1.444739375000000000e+05 -1.444738382024241728e+05
-1.444885000000000000e+05 -1.444887840950743994e+05
-1.444753281250000000e+05 -1.444751032737283676e+05
-1.444721250000000000e+05 -1.444723335405138205e+05
-1.444735312500000000e+05 -1.444736982926854689e+05
-1.444750781250000000e+05 -1.444756150845410884e+05
-1.444736562500000000e+05 -1.444732354268859490e+05
-1.444742812500000000e+05 -1.444740241480889381e+05
-1.444721406250000000e+05 -1.444723653380802716e+05
-1.444730937500000000e+05 -1.444728536327473994e+05
-1.444724687500000000e+05 -1.444719452241118997e+05
-1.444733437500000000e+05 -1.444733548236137431e+05
-1.444731875000000000e+05 -1.444733678275700368e+05
-1.444742187500000000e+05 -1.444739836775857548e+05
-1.444858125000000000e+05 -1.444863535500790749e+05
-1.445007187500000000e+05 -1.445006719945768127e+05
-1.444758125000000000e+05 -1.444756341833930346e+05
-1.444730625000000000e+05 -1.444731409036196128e+05
-1.444743906250000000e+05 -1.444741196467321133e+05
-1.444862031250000000e+05 -1.444867244213811064e+05
-1.444720156250000000e+05 -1.444717569880879018e+05
-1.444871562500000000e+05 -1.444869820843901834e+05
-1.444740000000000000e+05 -1.444740476083413232e+05
-1.444755781250000000e+05 -1.444754711520359851e+05
-1.444736406250000000e+05 -1.444736295811379678e+05
-1.444993593750000000e+05 -1.444996200388897560e+05
-1.444731406250000000e+05 -1.444730292703612649e+05
-1.444715156250000000e+05 -1.444713549437672191e+05
-1.444741718750000000e+05 -1.444740394692459085e+05
-1.444877343750000000e+05 -1.444880517162246979e+05
-1.444849218750000000e+05 -1.444850038597976964e+05
-1.444864062500000000e+05 -1.444869702579792647e+05
-1.444767031250000000e+05 -1.444767814026893757e+05
-1.444875000000000000e+05 -1.444874942542947829e+05
-1.444964375000000000e+05 -1.444971327717373788e+05
-1.444751875000000000e+05 -1.444745304581270320e+05
-1.444722031250000000e+05 -1.444719842934114276e+05
-1.444709062500000000e+05 -1.444704372963192873e+05
-1.444737187500000000e+05 -1.444742535813570430e+05
-1.444828750000000000e+05 -1.444833829942782177e+05
-1.444995156250000000e+05 -1.444996433116085827e+05
-1.444744218750000000e+05 -1.444742799677009461e+05
-1.444757656250000000e+05 -1.444755610254076310e+05
-1.444710937500000000e+05 -1.444708610316102277e+05
-1.444741093750000000e+05 -1.444744918516692414e+05
-1.444724062500000000e+05 -1.444726142382133985e+05
-1.444736718750000000e+05 -1.444738793785371818e+05
-1.444758437500000000e+05 -1.444764631696894648e+05
-1.444735000000000000e+05 -1.444731916078162030e+05
-1.444785000000000000e+05 -1.444786470794015331e+05
-1.444756093750000000e+05 -1.444755175722725980e+05
-1.444718750000000000e+05 -1.444720191169148311e+05
-1.444735625000000000e+05 -1.444737900871794263e+05
-1.444725468750000000e+05 -1.444723532760204398e+05
-1.444744531250000000e+05 -1.444744438013389590e+05
-1.444862031250000000e+05 -1.444866297750394733e+05
-1.444714375000000000e+05 -1.444715683567395317e+05
-1.444754375000000000e+05 -1.444749592593703128e+05
-1.444775781250000000e+05 -1.444775673556646798e+05
-1.444702812500000000e+05 -1.444702860031581367e+05
-1.444806250000000000e+05 -1.444803535330931772e+05
-1.444892812500000000e+05 -1.444891863372975786e+05
-1.444716562500000000e+05 -1.444715437206963252e+05
-1.444726562500000000e+05 -1.444725399580382218e+05
-1.444742656250000000e+05 -1.444741791643085016e+05
-1.444755625000000000e+05 -1.444756936673871533e+05
-1.444738281250000000e+05 -1.444739235566751158e+05
-1.444844531250000000e+05 -1.444848719837585813e+05
-1.444733281250000000e+05 -1.444736127947576460e+05
-1.444722500000000000e+05 -1.444723331060781784e+05
-1.444708125000000000e+05 -1.444707794727261353e+05
-1.444776875000000000e+05 -1.444782424741321593e+05
-1.444759687500000000e+05 -1.444754996420874959e+05
-1.445000468750000000e+05 -1.445008415675038996e+05
-1.444823437500000000e+05 -1.444825790290355508e+05
-1.444734375000000000e+05 -1.444733875762404350e+05
-1.444697968750000000e+05 -1.444698107948204852e+05
-1.444864843750000000e+05 -1.444864964710954810e+05
-1.444740781250000000e+05 -1.444740479326359928e+05
-1.444759375000000000e+05 -1.444760389185107779e+05
-1.444688593750000000e+05 -1.444690647205846908e+05
-1.444878750000000000e+05 -1.444884779307665885e+05
-1.444700468750000000e+05 -1.444700033183839405e+05
-1.444845781250000000e+05 -1.444847187975158158e+05
-1.444871718750000000e+05 -1.444874180090779846e+05
-1.444770625000000000e+05 -1.444769093505679630e+05
-1.444725000000000000e+05 -1.444718240633702080e+05
-1.444730000000000000e+05 -1.444726823866714840e+05
-1.444734843750000000e+05 -1.444731852517037478e+05
-1.444818593750000000e+05 -1.444819745409858297e+05
-1.444725312500000000e+05 -1.444724117059587734e+05
-1.444733281250000000e+05 -1.444735455420547223e+05
-1.444720468750000000e+05 -1.444720776692817162e+05
-1.444860156250000000e+05 -1.444865082063250011e+05
-1.444902343750000000e+05 -1.444900440485503059e+05
-1.444748125000000000e+05 -1.444751254921822692e+05
-1.444737656250000000e+05 -1.444736938457518118e+05
-1.444881875000000000e+05 -1.444877149539574748e+05
-1.444781562500000000e+05 -1.444781976116411388e+05
-1.444706562500000000e+05 -1.444702556939789210e+05
-1.444752187500000000e+05 -1.444751679598710907e+05
-1.444712343750000000e+05 -1.444705485818329616e+05
-1.444730468750000000e+05 -1.444727364317030879e+05
-1.444701718750000000e+05 -1.444704311052182456e+05
-1.444684687500000000e+05 -1.444686109741524851e+05
-1.444711093750000000e+05 -1.444713969513515767e+05
-1.444720937500000000e+05 -1.444716490132622421e+05
-1.444730468750000000e+05 -1.444727008784474165e+05
-1.444736562500000000e+05 -1.444735186487761675e+05
-1.444724375000000000e+05 -1.444725848224449728e+05
-1.444710156250000000e+05 -1.444713748317410355e+05
-1.444751718750000000e+05 -1.444746717169847689e+05
-1.444875781250000000e+05 -1.444879254161603749e+05
-1.444742968750000000e+05 -1.444742849711495219e+05
-1.444733437500000000e+05 -1.444730688078189851e+05
-1.444718906250000000e+05 -1.444720097876430082e+05
-1.444742656250000000e+05 -1.444741182221954805e+05
-1.444722812500000000e+05 -1.444719649487995484e+05
-1.444708281250000000e+05 -1.444707949184025056e+05
-1.444725937500000000e+05 -1.444720164928303566e+05
-1.444690781250000000e+05 -1.444695236628599523e+05
-1.444719843750000000e+05 -1.444718291675675137e+05
-1.445001250000000000e+05 -1.445003372729677940e+05
-1.444736875000000000e+05 -1.444732366854436696e+05
-1.444723437500000000e+05 -1.444718681480403466e+05
-1.444740000000000000e+05 -1.444740238553517265e+05
-1.444732500000000000e+05 -1.444730205633097794e+05
-1.444754531250000000e+05 -1.444751903456552245e+05
-1.444746406250000000e+05 -1.444752037348020240e+05
-1.444738437500000000e+05 -1.444734607149582880e+05
-1.444763281250000000e+05 -1.444760863812174939e+05
-1.444741562500000000e+05 -1.444741345264754782e+05
-1.444704531250000000e+05 -1.444705165442598518e+05
-1.444749843750000000e+05 -1.444745691350603884e+05
-1.444718125000000000e+05 -1.444714680274247658e+05
-1.444871406250000000e+05 -1.444874345301988942e+05
-1.444832968750000000e+05 -1.444834103619397210e+05
-1.444711250000000000e+05 -1.444707594140557048e+05
-1.444732031250000000e+05 -1.444730578332768346e+05
-1.444903125000000000e+05 -1.444903776608722401e+05
-1.444733125000000000e+05 -1.444727752270197379e+05
-1.444778906250000000e+05 -1.444779165186472237e+05
-1.444868750000000000e+05 -1.444867538627677131e+05
-1.444859062500000000e+05 -1.444859179817601107e+05
-1.444759375000000000e+05 -1.444760498440491210e+05
-1.444741875000000000e+05 -1.444743315507012885e+05
-1.444740156250000000e+05 -1.444740118240853189e+05
-1.444718906250000000e+05 -1.444717072706301988e+05
-1.444745000000000000e+05 -1.444743824431213725e+05
-1.444905781250000000e+05 -1.444905059868475946e+05
-1.444712812500000000e+05 -1.444711398297232226e+05
-1.444727656250000000e+05 -1.444724379931143194e+05
-1.444753437500000000e+05 -1.444753218574394705e+05
-1.444734843750000000e+05 -1.444732193007362075e+05
-1.444718750000000000e+05 -1.444715782279407140e+05
-1.444718281250000000e+05 -1.444723163891921286e+05
-1.444730156250000000e+05 -1.444727544381333282e+05
-1.444768281250000000e+05 -1.444765209479732730e+05
-1.444756718750000000e+05 -1.444755019827278738e+05
-1.444853125000000000e+05 -1.444851171262166754e+05
-1.444750000000000000e+05 -1.444747959968412470e+05
-1.444724531250000000e+05 -1.444720583105110854e+05
-1.444741562500000000e+05 -1.444742146224245080e+05
-1.444718281250000000e+05 -1.444716594630492909e+05
-1.444731250000000000e+05 -1.444728710317397490e+05
-1.444770156250000000e+05 -1.444772441617003351e+05
-1.444759218750000000e+05 -1.444765079338834039e+05
-1.444747500000000000e+05 -1.444746851938781620e+05
-1.444726562500000000e+05 -1.444727935740371177e+05
